t_s,shoulder_ref_deg,shoulder_act_deg,shoulder_err_deg,elbow_ref_deg,elbow_act_deg,elbow_err_deg,tau_shoulder_Nm,tau_elbow_Nm,lift_N,drag_N,alpha_humerus_deg,alpha_radius_deg,P_shoulder_W,P_elbow_W,P_total_W
0.666667,64.9519,67.8758,-2.9239,38.8909,39.4056,-0.5147,-0.182875,-0.013021,0.854106,0.166144,90.0000,78.6696,2.591101,0.538691,3.129792
0.670833,62.9003,65.1533,-2.2530,36.8022,42.0068,-5.2046,-0.171957,-0.012322,1.142930,0.485571,90.0000,53.2821,6.309371,-0.338048,5.971323
0.675000,60.6763,64.8695,-4.1932,34.6126,38.8667,-4.2541,-0.164083,-0.011589,0.584264,0.245058,-90.0000,54.5251,-4.416778,1.158874,-3.257903
0.679167,58.2859,65.1516,-6.8656,32.3282,35.6249,-3.2967,-0.156482,-0.010824,0.539911,0.219435,90.0000,56.9686,4.047412,-0.241932,3.805480
0.683333,55.7359,63.7612,-8.0253,29.9551,34.9439,-4.9888,-0.145901,-0.010029,1.297989,0.290103,90.0000,76.1878,3.158906,0.319425,3.478331
0.687500,53.0330,62.4577,-9.4247,27.5000,31.5817,-4.0817,-0.134957,-0.009207,1.840040,0.302334,90.0000,81.4563,2.920719,0.659654,3.580373
0.691667,50.1848,60.0079,-9.8231,24.9695,29.3430,-4.3735,-0.121933,-0.008360,5.387362,1.764737,90.0000,66.8124,8.766054,-0.333195,8.432859
0.695833,47.1990,56.2064,-9.0074,22.3705,28.8554,-6.4849,-0.106700,-0.007490,6.408408,1.480322,90.0000,75.5719,6.249137,0.279110,6.528247
0.700000,44.0839,52.9297,-8.8458,19.7102,24.6703,-4.9601,-0.091935,-0.006599,6.307360,1.080163,90.0000,80.8112,4.804579,0.598464,5.403042
0.704167,40.8479,48.7357,-7.8877,16.9959,21.8294,-4.8335,-0.075825,-0.005690,9.785209,2.450195,90.0000,73.9744,7.582490,-0.227962,7.354528
0.708333,37.5000,43.5124,-6.0124,14.2350,20.7337,-6.4987,-0.058509,-0.004766,9.393031,1.719952,90.0000,79.7544,4.665087,0.256385,4.921472
0.712500,34.0493,39.1926,-5.1433,11.4351,15.5393,-4.1042,-0.042322,-0.003829,5.954287,0.857331,90.0000,83.9742,2.684797,0.382863,3.067660
0.716667,30.5052,33.9883,-3.4830,8.6039,13.8907,-5.2868,-0.025421,-0.002881,7.349118,1.270018,90.0000,80.8119,2.493135,-0.045157,2.447978
0.720833,26.8776,31.5797,-4.7021,5.7491,8.7470,-2.9979,-0.011147,-0.001925,0.966638,0.158927,90.0000,87.4416,0.325073,0.165704,0.490777
0.725000,23.1763,28.1741,-4.9979,2.8785,7.9646,-5.0861,0.004008,-0.000964,1.918588,0.283759,90.0000,83.8851,-0.281200,-0.034086,-0.315286
0.729167,19.4114,25.8920,-6.4806,0.0000,5.2106,-5.2106,0.018310,-0.000000,0.038603,0.037891,-90.0000,89.6739,0.063711,0.000000,0.063711
0.733333,15.5934,24.3417,-8.7484,-2.8785,3.2317,-6.1101,0.032177,0.000964,0.540285,0.085911,90.0000,86.4815,-2.221999,0.075434,-2.146566
0.737500,11.7326,21.1153,-9.3827,-5.7491,3.9881,-9.7371,0.047140,0.001925,0.611648,0.118492,90.0000,87.9778,-2.124734,-0.051261,-2.175995
0.741667,7.8396,18.6434,-10.8037,-8.6039,0.4203,-9.0242,0.061553,0.002881,0.070853,0.155868,90.0000,89.8526,-2.415215,-0.229304,-2.644519
0.745833,3.9252,16.1643,-12.2391,-11.4351,-5.2209,-6.2142,0.075878,0.003829,1.126011,0.240399,90.0000,88.2760,-3.274035,-0.382863,-3.656898
0.750000,0.0000,12.8052,-12.8052,-14.2350,-9.8936,-4.3415,0.090399,0.004766,4.348366,0.627453,90.0000,84.2062,-7.488390,-0.062744,-7.551134
0.754167,-3.9252,7.7573,-11.6825,-16.9959,-11.3863,-5.6096,0.105018,0.005690,6.234488,0.988548,90.0000,82.3061,-10.501766,0.121132,-10.380634
0.758333,-7.8396,2.2565,-10.0962,-19.7102,-12.7230,-6.9873,0.118920,0.006599,7.071006,1.047217,90.0000,83.4623,-10.429965,-0.317456,-10.747421
0.762500,-11.7326,-3.0380,-8.6946,-22.3705,-16.7564,-5.6141,0.131915,0.007490,10.546549,1.668479,90.0000,82.1823,-11.847659,-0.584723,-12.432381
0.766667,-15.5934,-8.7699,-6.8235,-24.9695,-20.5193,-4.4502,0.143907,0.008360,11.575349,2.426808,90.0000,77.4538,-14.390661,-0.037524,-14.428185
0.770833,-19.4114,-14.2479,-5.1635,-27.5000,-23.2043,-4.2957,0.154941,0.009207,10.459327,1.817384,90.0000,80.5857,-11.190406,-0.920735,-12.111141
0.775000,-23.1763,-19.2246,-3.9517,-29.9551,-27.8485,-2.1067,0.165247,0.010029,14.357820,3.341201,90.0000,75.4314,-15.051332,-0.451598,-15.502930
0.779167,-26.8776,-24.1929,-2.6847,-32.3282,-28.1954,-4.1327,0.174685,0.010824,7.499164,1.637191,90.0000,76.6551,-10.804067,-0.546974,-11.351041
0.783333,-30.5052,-25.7362,-4.7690,-34.6126,-33.4307,-1.1820,0.185795,0.011589,2.017381,0.354786,90.0000,80.3496,-4.271195,-0.782210,-5.053405
0.787500,-34.0493,-29.3908,-4.6585,-36.8022,-31.2233,-5.5789,0.194943,0.012322,3.197234,1.057051,90.0000,66.4853,-10.312223,0.293227,-10.018996
0.791667,-37.5000,-31.3485,-6.1515,-38.8909,-33.5615,-5.3293,0.204912,0.013021,0.258539,0.058939,90.0000,88.4435,-0.662544,-1.302116,-1.964659
0.795833,-40.8479,-32.3919,-8.4561,-40.8730,-38.6170,-2.2560,0.215247,0.013685,3.723923,0.980756,90.0000,72.7431,-8.280478,-0.531235,-8.811712
0.800000,-44.0839,-36.3783,-7.7056,-42.7430,-37.3932,-5.3498,0.222455,0.014311,6.755011,2.677278,90.0000,58.5277,-18.618433,0.810499,-17.807934
0.804167,-47.1990,-41.1118,-6.0872,-44.4959,-36.1423,-8.3537,0.228109,0.014898,9.277368,2.972491,90.0000,67.4761,-17.507772,-0.006624,-17.514395
0.808333,-50.1848,-45.4175,-4.7673,-46.1269,-38.1136,-8.0133,0.233347,0.015444,9.137856,2.227370,90.0000,74.4471,-13.341423,-1.184493,-14.525916
0.812500,-53.0330,-48.4668,-4.5662,-47.6314,-43.4350,-4.1964,0.239292,0.015948,4.801440,0.967489,90.0000,78.0579,-7.642376,-1.594760,-9.237136
0.816667,-55.7359,-51.5120,-4.2239,-49.0054,-47.4553,-1.5501,0.244582,0.016408,8.484078,2.972685,90.0000,64.2950,-15.872784,-0.423814,-16.296598
0.820833,-58.2859,-56.0704,-2.2155,-50.2450,-47.4314,-2.8136,0.247183,0.016823,8.142801,3.014420,90.0000,61.9811,-16.871404,-0.181143,-17.052547
0.825000,-60.6763,-58.3631,-2.3132,-51.3469,-51.7822,0.4353,0.252080,0.017192,4.500181,1.209234,90.0000,72.2486,-8.620093,-1.177904,-9.797997
0.829167,-62.9003,-60.5141,-2.3862,-52.3081,-53.7382,1.4301,0.256540,0.017513,2.518583,0.966641,90.0000,60.2007,-9.386983,-0.215361,-9.602344
0.833333,-64.9519,-63.5720,-1.3799,-53.1259,-51.2207,-1.9052,0.259050,0.017787,0.722053,0.301920,90.0000,34.4404,-12.853140,1.015019,-11.838121
0.837500,-66.8255,-64.0516,-2.7739,-53.7981,-53.6625,-0.1356,0.264636,0.018012,0.427522,0.075654,-90.0000,80.2256,1.928602,-1.262986,0.665616
0.841667,-68.5159,-65.7746,-2.7414,-54.3229,-52.5501,-1.7728,0.267779,0.018188,0.540984,0.238636,90.0000,42.1156,-8.294250,0.462271,-7.831979
0.845833,-70.0185,-67.4181,-2.6004,-54.6987,-53.0593,-1.6394,0.270377,0.018314,1.168353,0.268012,90.0000,75.6572,-4.068451,-0.862987,-4.931438
0.850000,-71.3292,-69.0719,-2.2574,-54.9246,-55.0087,0.0841,0.272287,0.018389,2.141106,0.869704,90.0000,56.8234,-10.015798,-0.075804,-10.091602
0.854167,-72.4444,-71.5402,-0.9043,-55.0000,-55.0156,0.0156,0.272266,0.018415,1.968480,0.527487,90.0000,72.3109,-5.891737,-0.902762,-6.794498
0.858333,-73.3611,-73.1489,-0.2122,-54.9246,-55.0301,0.1054,0.272860,0.018389,0.565729,0.246448,90.0000,49.9308,-6.398737,0.148237,-6.250500
0.862500,-74.0766,-73.8553,-0.2213,-54.6987,-54.8080,0.1093,0.274163,0.018314,0.001957,0.000599,90.0000,14.4422,-2.499610,0.266930,-2.232680
0.866667,-74.5891,-73.4306,-1.1586,-54.3229,-55.1154,0.7926,0.276541,0.018188,-0.064228,0.024704,-90.0000,-28.7758,5.105459,-0.402494,4.702965
0.870833,-74.8972,-74.1330,-0.7642,-53.7981,-52.6251,-1.1730,0.276483,0.018012,-0.009345,0.002872,90.0000,-15.5619,-5.064186,0.777117,-4.287068
0.875000,-75.0000,-74.4557,-0.5443,-53.1259,-53.1699,0.0440,0.276325,0.017787,0.403503,0.164429,-90.0000,56.6086,4.545916,-1.161111,3.384804
0.879167,-74.8972,-75.2120,0.3148,-52.3081,-53.4909,1.1827,0.274799,0.017513,0.087662,0.028133,90.0000,19.7440,-10.662570,1.020329,-9.642241
0.883333,-74.5891,-75.0660,0.4768,-51.3469,-52.8802,1.5333,0.273995,0.017192,-0.236733,0.102533,90.0000,-50.8492,-4.147003,0.934164,-3.212839
0.887500,-74.0766,-74.2305,0.1539,-50.2450,-52.2459,2.0009,0.273580,0.016823,-0.323395,0.142916,-90.0000,-42.8596,6.402011,-0.315462,6.086549
0.891667,-73.3611,-74.7121,1.3510,-49.0054,-49.3467,0.3413,0.270430,0.016408,-0.162483,0.071627,90.0000,-47.5165,-3.974755,0.825158,-3.149597
0.895833,-72.4444,-73.3711,0.9266,-47.6314,-51.8130,4.1816,0.269442,0.015948,-0.000313,0.001091,-90.0000,-4.1966,6.526370,-0.740604,5.785766
0.900000,-71.3292,-73.5224,2.1932,-46.1269,-49.9807,3.8538,0.265468,0.015444,-0.522487,0.231370,90.0000,-44.1820,-7.774504,1.479054,-6.295450
0.904167,-70.0185,-74.1066,4.0881,-44.4959,-46.2483,1.7524,0.260165,0.014898,-0.397961,0.150347,-90.0000,-61.0270,4.119801,0.000750,4.120552
0.908333,-68.5159,-72.5293,4.0134,-42.7430,-46.5010,3.7579,0.257571,0.014311,-1.259633,0.551108,-90.0000,-49.3685,10.369655,-0.428094,9.941561
0.912500,-66.8255,-70.2119,3.3864,-40.8730,-46.3577,5.4847,0.255456,0.013685,-3.172405,1.049080,-90.0000,-66.3996,9.668232,0.300950,9.969182
0.916667,-64.9519,-68.2245,3.2726,-38.8909,-42.9846,4.0937,0.252180,0.013021,-2.358483,0.384772,-90.0000,-81.5540,4.717335,1.294991,6.012326
0.920833,-62.9003,-66.0518,3.1515,-36.8022,-39.4303,2.6282,0.248540,0.012322,-5.852102,2.067343,-90.0000,-64.0077,15.676832,-0.102802,15.574029
0.925000,-60.6763,-63.1391,2.4628,-34.6126,-36.8641,2.2515,0.245339,0.011589,-4.122780,0.877564,-90.0000,-77.0922,8.693898,0.810811,9.504709
0.929167,-58.2859,-60.9802,2.6942,-32.3282,-33.3578,1.0296,0.240410,0.010824,-3.213135,0.754949,-90.0000,-75.2149,8.877247,0.416599,9.293846
0.933333,-55.7359,-57.6503,1.9144,-29.9551,-34.8391,4.8839,0.236492,0.010029,-2.818940,0.946901,-90.0000,-65.9111,10.852513,-0.116062,10.736452
0.937500,-53.0330,-58.0440,5.0110,-27.5000,-29.8531,2.3531,0.226890,0.009207,-0.295402,0.126454,90.0000,-52.9272,-5.753509,0.816557,-4.936951
0.941667,-50.1848,-56.7806,6.5958,-24.9695,-31.2320,6.2625,0.219062,0.008360,-0.561442,0.233042,-90.0000,-55.5629,6.775614,-0.300413,6.475202
0.945833,-47.1990,-55.2053,8.0063,-22.3705,-31.0559,8.6854,0.211163,0.007490,-1.287743,0.283308,-90.0000,-76.4988,4.990042,0.197179,5.187222
0.950000,-44.0839,-53.8315,9.7476,-19.7102,-27.9027,8.1924,0.202528,0.006599,-1.712380,0.270135,-90.0000,-82.1396,4.528378,0.457514,4.985892
0.954167,-40.8479,-52.4311,11.5832,-16.9959,-22.6016,5.6057,0.193490,0.005690,-1.950843,0.273175,-90.0000,-84.6438,4.610267,0.569045,5.179312
0.958333,-37.5000,-49.7781,12.2781,-14.2350,-19.5265,5.2914,0.185605,0.004766,-5.378199,1.261758,-90.0000,-75.3542,14.505682,-0.167386,14.338297
0.962500,-34.0493,-45.7291,11.6798,-11.4351,-18.4793,7.0441,0.178883,0.003829,-5.276103,0.884059,-90.0000,-81.2165,10.991922,0.189327,11.181249
0.966667,-30.5052,-42.2795,11.7742,-8.6039,-13.6341,5.0302,0.170876,0.002881,-4.237644,0.592394,-90.0000,-84.9864,9.458651,0.288069,9.746720
0.970833,-26.8776,-37.8330,10.9554,-5.7491,-11.3108,5.5617,0.163341,0.001925,-5.072795,0.885059,-90.0000,-80.7666,16.334113,-0.121328,16.212785
0.975000,-23.1763,-32.7699,9.5936,-2.8785,-11.1519,8.2735,0.155663,0.000964,-4.659108,0.667502,-90.0000,-84.2849,11.774443,0.040598,11.815041
0.979167,-19.4114,-28.5477,9.1363,-0.0000,-6.5304,6.5304,0.146522,0.000000,-2.858399,0.468840,-90.0000,-87.3901,9.924079,0.000000,9.924079
0.983333,-15.5934,-23.9811,8.3877,2.8785,-1.8437,4.7222,0.136988,-0.000964,-1.200785,0.389339,-90.0000,-88.9137,13.698820,-0.013592,13.685227
0.987500,-11.7326,-18.2786,6.5460,5.7491,0.1414,5.6077,0.127367,-0.001925,-0.083838,0.309509,-90.0000,-89.9085,12.736726,0.021047,12.757773
0.991667,-7.8396,-14.1476,6.3080,8.6039,3.6696,4.9343,0.116180,-0.002881,-0.422090,0.146030,-90.0000,-89.0296,3.272450,-0.288069,2.984380
0.995833,-3.9252,-10.7407,6.8156,11.4351,5.7084,5.7268,0.104242,-0.003829,-2.451594,0.357007,-90.0000,-85.0239,10.361233,0.288794,10.650027
1.000000,-0.0000,-6.1325,6.1325,14.2350,6.0096,8.2254,0.092174,-0.004766,-1.413939,0.259228,-90.0000,-87.8538,4.323388,-0.434609,3.888779
1.004167,3.9252,-3.4626,7.3878,16.9959,11.9034,5.0926,0.079374,-0.005690,-1.288092,0.193966,-90.0000,-86.9189,2.163276,-0.569045,1.594230
1.008333,7.8396,-0.1171,7.9568,19.7102,14.1299,5.5803,0.066417,-0.006599,-5.556773,1.132077,-90.0000,-78.0919,6.416565,0.441545,6.858111
1.012500,11.7326,4.9292,6.8034,22.3705,13.4775,8.8930,0.053021,-0.007490,-5.316190,0.830464,-90.0000,-82.4715,4.100448,-0.170554,3.929895
1.016667,15.5934,9.0306,6.5628,24.9695,17.0134,7.9561,0.039269,-0.008360,-4.166124,0.595458,-90.0000,-84.1201,1.884000,-0.836010,1.047990
1.020833,19.4114,12.3845,7.0269,27.5000,22.9753,4.5247,0.025459,-0.009207,-8.009183,1.340182,-90.0000,-81.1964,1.567048,-0.916776,0.650271
1.025000,23.1763,17.3544,5.8219,29.9551,26.1991,3.7560,0.010772,-0.010029,-13.308763,3.399009,-90.0000,-73.4974,1.077234,0.029813,1.107047
1.029167,26.8776,22.5663,4.3113,32.3282,28.6608,3.6673,-0.004516,-0.010824,-11.522145,2.541711,-90.0000,-76.4589,-0.343951,-0.678357,-1.022308
1.033333,30.5052,26.5008,4.0045,34.6126,33.2156,1.3970,-0.019323,-0.011589,-9.513262,2.283024,-90.0000,-74.7852,-1.253507,-0.696810,-1.950316
1.037500,34.0493,31.7667,2.2826,36.8022,32.1953,4.6068,-0.035353,-0.012322,-8.878608,2.654902,-90.0000,-69.5514,-2.746736,0.044464,-2.702273
1.041667,37.5000,33.4396,4.0604,38.8909,37.2856,1.6052,-0.048382,-0.013021,-1.126756,0.159764,-90.0000,-84.1900,-0.579475,-1.160344,-1.739818
1.045833,40.8479,36.4166,4.4314,40.8730,36.4550,4.4180,-0.062365,-0.013685,-2.733253,0.910479,-90.0000,-66.1905,-2.685824,0.066379,-2.619445
1.050000,44.0839,38.0250,6.0589,42.7430,39.3309,3.4122,-0.074790,-0.014311,-0.091817,0.048698,-90.0000,-89.3892,-0.078706,-1.431091,-1.509797
1.054167,47.1990,39.4870,7.7120,44.4959,42.7808,1.7152,-0.086716,-0.014898,-3.884268,1.479754,-90.0000,-60.6325,-4.617338,0.179251,-4.438086
1.058333,50.1848,43.2163,6.9685,46.1269,41.9004,4.2265,-0.100713,-0.015444,-6.292334,2.232727,-90.0000,-63.8179,-6.301213,-0.004550,-6.305763
1.062500,53.0330,47.0313,6.0017,47.6314,43.2147,4.4167,-0.114637,-0.015948,-9.068334,2.889773,-90.0000,-67.6189,-7.458683,-0.548323,-8.007006
1.066667,55.7359,51.2215,4.5144,49.0054,45.9713,3.0340,-0.128825,-0.016408,-12.778839,4.079945,-90.0000,-67.5512,-9.496368,-0.859093,-10.355461
1.070833,58.2859,55.9214,2.3646,50.2450,48.8493,1.3957,-0.143493,-0.016823,-12.904945,4.597313,-90.0000,-63.6302,-11.468847,-0.549459,-12.018306
1.075000,60.6763,59.8102,0.8660,51.3469,51.7044,-0.3575,-0.156835,-0.017192,-8.662172,3.196179,-90.0000,-62.1153,-10.318469,-0.467154,-10.785622
1.079167,62.9003,63.6965,-0.7962,52.3081,51.4878,0.8204,-0.169830,-0.017513,-4.655653,1.984689,-90.0000,-52.7941,-10.921808,0.374393,-10.547415
1.083333,64.9519,66.1118,-1.1599,53.1259,52.6703,0.4556,-0.180248,-0.017787,-2.434046,0.698328,-90.0000,-70.6113,-4.741498,-0.797726,-5.539224
1.087500,66.8255,67.6591,-0.8336,53.7981,53.5662,0.2320,-0.188833,-0.018012,-0.879055,0.365900,-90.0000,-54.9948,-4.792949,0.042059,-4.750890
1.091667,68.5159,68.6040,-0.0881,54.3229,53.3062,1.0167,-0.195920,-0.018188,-0.002331,0.003158,0.0000,-89.7645,-0.016125,-0.474809,-0.490934
1.095833,70.0185,68.0352,1.9833,54.6987,54.8289,-0.1302,-0.200103,-0.018314,0.071810,0.016552,90.0000,75.5615,0.732731,0.218122,0.950853
1.100000,71.3292,68.5951,2.7341,54.9246,53.1597,1.7649,-0.205340,-0.018389,-0.007014,0.002799,90.0000,-57.9921,0.427093,-0.155913,0.271180
1.104167,72.4444,68.6797,3.7648,55.0000,54.8731,0.1269,-0.209207,-0.018415,-0.189019,0.026801,-90.0000,-84.1707,-0.761445,-0.748484,-1.509929
1.108333,73.3611,70.8181,2.5430,54.9246,53.0792,1.8455,-0.215526,-0.018389,-0.540603,0.210958,-90.0000,-29.5500,-11.379295,1.205223,-10.174072
1.112500,74.0766,73.6294,0.4473,54.6987,51.5264,3.1723,-0.222257,-0.018314,-2.295790,0.828291,-90.0000,-63.0970,-7.324585,-0.305871,-7.630456
1.116667,74.5891,73.9265,0.6627,54.3229,55.0481,-0.7252,-0.224437,-0.018188,-0.167511,0.073702,-90.0000,-41.4490,-3.840628,0.234353,-3.606274
1.120833,74.8972,74.4073,0.4899,53.7981,55.5695,-1.7713,-0.226218,-0.018012,-0.466914,0.185841,90.0000,-58.1426,3.707958,-1.209655,2.498303
1.125000,75.0000,75.0481,-0.0481,53.1259,53.7261,-0.6002,-0.227563,-0.017787,0.137511,0.060657,90.0000,47.0979,2.936587,-0.125920,2.810667
1.129167,74.8972,74.8310,0.0662,52.3081,52.7935,-0.4854,-0.226879,-0.017513,0.431974,0.187897,-90.0000,50.2130,-4.739900,1.300534,-3.439365
1.133333,74.5891,74.2544,0.3347,51.3469,53.4531,-2.1062,-0.224947,-0.017192,-0.009068,0.003057,90.0000,-12.0684,5.879691,-1.013518,4.866172
1.137500,74.0766,75.1049,-1.0283,50.2450,51.2661,-1.0211,-0.224556,-0.016823,0.004374,0.002290,-90.0000,8.8982,-6.631060,1.104676,-5.526385
1.141667,73.3611,74.0952,-0.7342,49.0054,51.8509,-2.8456,-0.220581,-0.016408,0.309054,0.107786,90.0000,64.4629,2.546494,0.129304,2.675798
1.145833,72.4444,74.3546,-1.9102,47.6314,48.4550,-0.8236,-0.217912,-0.015948,0.216079,0.032110,-90.0000,83.1600,-1.006432,0.905610,-0.100822
1.150000,71.3292,72.3900,-1.0608,46.1269,50.6242,-4.4973,-0.211127,-0.015444,0.323469,0.134051,90.0000,33.6504,7.324734,-0.640876,6.683858
1.154167,70.0185,72.7848,-2.7663,44.4959,47.0062,-2.5102,-0.207341,-0.014898,0.950232,0.323157,-90.0000,65.4160,-4.381677,1.489780,-2.891896
1.158333,68.5159,72.0766,-3.5607,42.7430,45.6356,-2.8926,-0.201211,-0.014311,0.533066,0.227800,90.0000,36.3530,8.614354,-0.786182,7.828172
1.162500,66.8255,69.6965,-2.8710,40.8730,46.7080,-5.8350,-0.191904,-0.013685,2.471518,0.917000,90.0000,61.8812,7.323655,0.055781,7.379436
1.166667,64.9519,67.7120,-2.7601,38.8909,44.2914,-5.4005,-0.182630,-0.013021,2.118506,0.373758,90.0000,80.2815,3.407217,1.093352,4.500570
1.170833,62.9003,66.4613,-3.5610,36.8022,38.7086,-1.9064,-0.173887,-0.012322,2.411801,0.413038,90.0000,80.7704,3.759539,1.071113,4.830652
1.175000,60.6763,63.1946,-2.5183,34.6126,38.9764,-4.3638,-0.161647,-0.011589,3.854116,1.240896,90.0000,67.3072,7.538611,0.102311,7.640922
1.179167,58.2859,62.0823,-3.7963,32.3282,34.7412,-2.4130,-0.152033,-0.010824,0.087767,0.039804,90.0000,89.2809,0.188773,0.967059,1.155832
1.183333,55.7359,59.7678,-4.0319,29.9551,34.6198,-4.6647,-0.140210,-0.010029,2.927854,1.274137,90.0000,50.7270,10.515623,-0.909936,9.605687
1.187500,53.0330,56.8265,-3.7935,27.5000,34.8876,-7.3876,-0.127099,-0.009207,1.552119,0.240640,90.0000,82.4157,2.172528,0.737661,2.910189
1.191667,50.1848,55.6813,-5.4965,24.9695,29.2130,-4.2435,-0.116008,-0.008360,1.943165,0.279780,90.0000,83.8386,2.334280,0.836010,3.170290
1.195833,47.1990,53.1951,-5.9960,22.3705,26.3153,-3.9448,-0.102724,-0.007490,5.799818,1.725668,90.0000,69.7392,7.704570,-0.281776,7.422794
1.200000,44.0839,49.6129,-5.5290,19.7102,24.8410,-5.1307,-0.087749,-0.006599,3.706094,0.583002,90.0000,82.2004,3.202238,0.610192,3.812430
1.204167,40.8479,46.1859,-5.3380,16.9959,22.0643,-5.0683,-0.072785,-0.005690,7.981021,2.061305,90.0000,73.2931,6.674828,-0.244506,6.430321
1.208333,37.5000,42.5368,-5.0368,14.2350,19.6765,-5.4415,-0.057432,-0.004766,1.573920,0.218314,90.0000,85.5130,1.281831,0.476607,1.758438
1.212500,34.0493,39.7482,-5.6989,11.4351,17.2219,-5.7868,-0.042893,-0.003829,5.038347,1.170670,90.0000,75.5912,3.627948,-0.219316,3.408632
1.216667,30.5052,36.6397,-6.1345,8.6039,15.3094,-6.7055,-0.027900,-0.002881,0.522122,0.093630,90.0000,87.8223,0.317649,0.288069,0.605718
1.220833,26.8776,35.2689,-8.3913,5.7491,10.5946,-4.8456,-0.014434,-0.001925,1.669685,0.240799,90.0000,84.1578,0.695371,0.030778,0.726149
1.225000,23.1763,32.4948,-9.3185,2.8785,8.0052,-5.1267,0.000479,-0.000964,1.749586,0.249897,90.0000,86.0766,-0.025440,0.035976,0.010536
1.229167,19.4114,29.0577,-9.6462,0.0000,5.2300,-5.2300,0.015948,-0.000000,1.981169,0.300672,90.0000,86.7110,-1.260531,-0.000000,-1.260531
1.233333,15.5934,24.8432,-9.2498,-2.8785,2.6487,-5.5272,0.031840,0.000964,0.990982,0.295531,90.0000,88.8338,-2.086572,-0.068221,-2.154792
1.237500,11.7326,20.4730,-8.7404,-5.7491,-1.5371,-4.2120,0.047509,0.001925,0.944939,0.362029,90.0000,89.0949,-4.613708,-0.026673,-4.640380
1.241667,7.8396,14.8697,-7.0301,-8.6039,-3.3698,-5.2341,0.063313,0.002881,1.961978,0.365023,90.0000,87.7843,-6.331303,0.042514,-6.288788
1.245833,3.9252,9.8750,-5.9498,-11.4351,-5.9126,-5.5226,0.078169,0.003829,1.972817,0.356070,90.0000,87.7961,-4.460775,-0.382863,-4.843638
1.250000,0.0000,5.1908,-5.1908,-14.2350,-8.9093,-5.3258,0.092324,0.004766,5.074586,0.735749,90.0000,84.1994,-9.171585,0.057747,-9.113839
1.254167,-3.9252,1.7276,-5.6528,-16.9959,-13.0152,-3.9807,0.105824,0.005690,1.884669,0.263785,90.0000,85.8199,-3.727644,-0.490702,-4.218346
1.258333,-7.8396,-2.3616,-5.4780,-19.7102,-13.4434,-6.2669,0.118913,0.006599,3.943801,0.658213,90.0000,81.3850,-8.524732,0.038092,-8.486640
1.262500,-11.7326,-5.1213,-6.6112,-22.3705,-16.9250,-5.4455,0.131675,0.007490,0.496320,0.088750,90.0000,87.8139,-1.328168,-0.748993,-2.077161
1.266667,-15.5934,-7.4023,-8.1911,-24.9695,-19.3472,-5.6223,0.144218,0.008360,4.317317,1.125044,90.0000,73.1400,-11.091975,0.485557,-10.606417
1.270833,-19.4114,-11.4161,-7.9953,-27.5000,-18.8642,-8.6358,0.155959,0.009207,4.623518,0.851623,90.0000,79.6793,-9.590646,-0.202070,-9.792716
1.275000,-23.1763,-15.0232,-8.1531,-29.9551,-21.7493,-8.2059,0.167248,0.010029,6.265171,1.104149,90.0000,80.3675,-10.063917,-0.635336,-10.699253
1.279167,-26.8776,-18.8900,-7.9876,-32.3282,-26.1976,-6.1306,0.177835,0.010824,9.639408,1.865510,90.0000,78.7953,-12.097056,-0.867755,-12.964811
1.283333,-30.5052,-23.4311,-7.0742,-34.6126,-31.1130,-3.4997,0.187347,0.011589,14.816180,3.330284,90.0000,76.0920,-15.251723,-0.956363,-16.208086
1.287500,-34.0493,-29.1022,-4.9471,-36.8022,-32.8487,-3.9535,0.195171,0.012322,13.182492,4.248184,90.0000,67.3126,-19.517112,0.309938,-19.207174
1.291667,-37.5000,-33.3258,-4.1742,-38.8909,-36.0064,-2.8844,0.203201,0.013021,8.527018,1.905294,90.0000,76.1901,-10.985554,-1.119170,-12.104724
1.295833,-40.8479,-37.0646,-3.7834,-40.8730,-39.3304,-1.5426,0.210941,0.013685,8.828885,2.722402,90.0000,68.6348,-14.159026,-0.354017,-14.513044
1.300000,-44.0839,-41.4683,-2.6156,-42.7430,-39.1504,-3.5926,0.217283,0.014311,6.274249,1.648372,90.0000,72.7984,-10.703865,-0.753059,-11.456924
1.304167,-47.1990,-42.5983,-4.6007,-44.4959,-44.4083,-0.0877,0.226504,0.014898,1.551001,0.277046,90.0000,80.0797,-3.648423,-1.050648,-4.699071
1.308333,-50.1848,-46.3301,-3.8547,-46.1269,-41.4750,-4.6519,0.232287,0.015444,2.322912,1.025929,90.0000,41.4602,-18.311121,1.544386,-16.766734
1.312500,-53.0330,-48.8454,-4.1876,-47.6314,-41.5885,-6.0429,0.238833,0.015948,0.728998,0.100766,90.0000,85.3785,-1.868101,-1.398686,-3.266787
1.316667,-55.7359,-49.8254,-5.9104,-49.0054,-47.0909,-1.9144,0.246693,0.016408,2.932514,0.544866,90.0000,79.4300,-5.403144,-1.548431,-6.951575
1.320833,-58.2859,-53.1785,-5.1074,-50.2450,-48.2631,-1.9819,0.250998,0.016823,6.269961,2.735436,90.0000,49.8192,-21.596665,0.931335,-20.665330
1.325000,-60.6763,-57.9450,-2.7313,-51.3469,-47.1776,-4.1693,0.252654,0.017192,8.438943,2.959395,90.0000,64.2626,-16.442592,-0.422259,-16.864851
